shipment_id,lane_id,origin,destination,carrier_id,carrier_name,distance_km,weight_kg,freight_cost_inr,cost_per_kg,transit_days_promised,transit_days_actual,on_time_delivery,delay_days,damage_loss_flag,is_monsoon,is_festival,shipment_date
SHP10600,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,5966.1,21049.96,3.528,3,3,1,0,0,0,1,2023-10-02
SHP10601,L005,Chennai,Hyderabad,C005,TCI Freight,627,4224.2,12305.04,2.913,2,2,1,0,0,0,0,2023-02-12
SHP10602,L003,Mumbai,Bangalore,C004,VRL Logistics,984,8348.7,36183.22,4.334,3,3,1,0,0,0,0,2023-04-15
SHP10603,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,4690.5,16789.85,3.58,2,2,1,0,0,0,0,2023-02-03
SHP10604,L001,Mumbai,Delhi,C004,VRL Logistics,1415,3805.4,14759.32,3.879,2,2,1,0,0,0,0,2023-05-01
SHP10605,L009,Mumbai,Hyderabad,C006,Safexpress,711,9789.5,32277.29,3.297,3,4,0,1,0,0,0,2023-12-26
SHP10606,L006,Pune,Ahmedabad,C002,GATI Express,475,6109.1,17330.53,2.837,1,1,1,0,0,0,0,2023-05-23
SHP10607,L001,Mumbai,Delhi,C005,TCI Freight,1415,11170.7,44495.08,3.983,3,3,1,0,0,0,0,2023-12-26
SHP10608,L009,Mumbai,Hyderabad,C002,GATI Express,711,6573.7,19408.91,2.953,3,4,0,1,0,0,1,2023-11-28
SHP10609,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,2957.8,10409.89,3.519,3,3,1,0,0,1,0,2024-06-10
SHP10610,L003,Mumbai,Bangalore,C004,VRL Logistics,984,3540.8,15519.94,4.383,2,3,0,1,0,0,0,2023-03-02
SHP10611,L003,Mumbai,Bangalore,C006,Safexpress,984,3606.8,12351.5,3.425,2,2,1,0,0,0,0,2023-05-16
SHP10612,L005,Chennai,Hyderabad,C002,GATI Express,627,3160.6,8246.97,2.609,1,1,1,0,0,0,0,2024-02-07
SHP10613,L005,Chennai,Hyderabad,C006,Safexpress,627,5553.6,16237.46,2.924,1,2,0,1,1,0,0,2024-02-29
SHP10614,L001,Mumbai,Delhi,C004,VRL Logistics,1415,2598.2,10338.22,3.979,3,3,1,0,0,1,0,2024-06-11
SHP10615,L005,Chennai,Hyderabad,C004,VRL Logistics,627,6354.9,19418.57,3.056,1,1,1,0,0,0,0,2024-05-14
SHP10616,L001,Mumbai,Delhi,C006,Safexpress,1415,10020.9,45557.93,4.546,3,3,1,0,0,0,0,2024-04-14
SHP10617,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,23242.5,80132.02,3.448,1,1,1,0,0,0,0,2024-02-12
SHP10618,L003,Mumbai,Bangalore,C004,VRL Logistics,984,6021.5,26083.31,4.332,2,2,1,0,0,0,1,2023-10-02
SHP10619,L005,Chennai,Hyderabad,C005,TCI Freight,627,4116.5,13708.8,3.33,2,2,1,0,0,0,0,2023-05-14
SHP10620,L005,Chennai,Hyderabad,C006,Safexpress,627,10832.1,27795.91,2.566,1,1,1,0,0,0,0,2023-02-19
SHP10621,L006,Pune,Ahmedabad,C001,BlueDart Logistics,475,4578.6,11497.44,2.511,1,1,1,0,0,0,0,2023-05-08
SHP10622,L001,Mumbai,Delhi,C004,VRL Logistics,1415,6819.2,33460.65,4.907,3,4,0,1,0,1,0,2023-07-27
SHP10623,L005,Chennai,Hyderabad,C002,GATI Express,627,2969.3,9292.15,3.129,1,1,1,0,0,0,1,2023-10-08
SHP10624,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,3302.3,11169.56,3.382,2,2,1,0,0,0,0,2024-01-16
SHP10625,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,1454.2,5287.95,3.636,3,3,1,0,0,0,0,2024-02-10
SHP10626,L003,Mumbai,Bangalore,C004,VRL Logistics,984,4620.2,15508.14,3.357,3,3,1,0,1,0,0,2023-04-04
SHP10627,L003,Mumbai,Bangalore,C004,VRL Logistics,984,10250.5,41202.85,4.02,2,2,1,0,0,0,0,2023-03-21
SHP10628,L009,Mumbai,Hyderabad,C006,Safexpress,711,10064.9,26609.06,2.644,2,2,1,0,0,0,0,2024-03-31
SHP10629,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,2507.8,6518.17,2.599,2,2,1,0,0,0,0,2024-03-08
SHP10630,L001,Mumbai,Delhi,C002,GATI Express,1415,3620.9,16816.26,4.644,2,2,1,0,0,0,0,2024-01-28
SHP10631,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,7836.3,38124.02,4.865,2,2,1,0,0,0,1,2023-11-17
SHP10632,L003,Mumbai,Bangalore,C004,VRL Logistics,984,9110.7,41459.25,4.551,3,3,1,0,0,0,0,2023-05-17
SHP10633,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,2230.4,7229.33,3.241,3,4,0,1,0,1,0,2024-06-27
SHP10634,L003,Mumbai,Bangalore,C004,VRL Logistics,984,6284.8,22080.79,3.513,3,3,1,0,0,0,0,2023-12-26
SHP10635,L003,Mumbai,Bangalore,C004,VRL Logistics,984,4252.4,14225.53,3.345,2,2,1,0,0,0,0,2024-03-29
SHP10636,L001,Mumbai,Delhi,C002,GATI Express,1415,9549.5,44339.41,4.643,3,3,1,0,0,0,0,2023-05-07
SHP10637,L005,Chennai,Hyderabad,C004,VRL Logistics,627,4572.3,12420.67,2.717,1,1,1,0,1,0,1,2023-11-19
SHP10638,L001,Mumbai,Delhi,C002,GATI Express,1415,3564.6,12866.18,3.609,3,3,1,0,0,0,1,2023-10-19
SHP10639,L005,Chennai,Hyderabad,C002,GATI Express,627,4654.9,13881.68,2.982,2,3,0,1,0,1,0,2024-06-14
SHP10640,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,5528.0,14140.77,2.558,1,1,1,0,0,0,0,2023-02-25
SHP10641,L001,Mumbai,Delhi,C002,GATI Express,1415,5944.3,26410.98,4.443,3,3,1,0,0,0,0,2024-05-26
SHP10642,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,8376.6,23271.88,2.778,2,2,1,0,0,0,0,2024-01-05
SHP10643,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,3583.0,12096.18,3.376,3,3,1,0,0,0,0,2024-01-10
SHP10644,L006,Pune,Ahmedabad,C001,BlueDart Logistics,475,2845.7,6215.27,2.184,2,2,1,0,0,0,0,2023-01-18
SHP10645,L005,Chennai,Hyderabad,C002,GATI Express,627,5193.3,17802.17,3.428,1,1,1,0,0,0,0,2023-02-10
SHP10646,L006,Pune,Ahmedabad,C005,TCI Freight,475,1874.6,5152.43,2.749,2,2,1,0,0,0,1,2023-10-21
SHP10647,L006,Pune,Ahmedabad,C004,VRL Logistics,475,7844.3,21065.63,2.685,1,1,1,0,0,0,0,2024-02-16
SHP10648,L009,Mumbai,Hyderabad,C005,TCI Freight,711,8692.2,23692.35,2.726,2,3,0,1,0,1,0,2023-06-06
SHP10649,L001,Mumbai,Delhi,C005,TCI Freight,1415,13716.7,59784.15,4.358,2,2,1,0,0,1,0,2023-07-28
SHP10650,L006,Pune,Ahmedabad,C005,TCI Freight,475,5125.7,14025.67,2.736,1,1,1,0,0,0,0,2023-03-09
SHP10651,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,9868.7,44011.98,4.46,2,2,1,0,0,1,0,2023-09-08
SHP10652,L001,Mumbai,Delhi,C004,VRL Logistics,1415,8823.0,40137.04,4.549,2,2,1,0,0,0,0,2023-02-26
SHP10653,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,6638.6,22654.17,3.412,3,3,1,0,0,0,0,2023-01-13
SHP10654,L001,Mumbai,Delhi,C002,GATI Express,1415,3319.5,14402.71,4.339,2,2,1,0,0,0,0,2024-05-23
SHP10655,L005,Chennai,Hyderabad,C002,GATI Express,627,1638.6,5286.16,3.226,1,1,1,0,0,0,0,2024-01-16
SHP10656,L005,Chennai,Hyderabad,C006,Safexpress,627,12930.8,36271.36,2.805,1,1,1,0,0,0,0,2023-05-01
SHP10657,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,10817.8,25476.79,2.355,1,1,1,0,0,1,0,2024-06-20
SHP10658,L009,Mumbai,Hyderabad,C006,Safexpress,711,4240.2,13267.12,3.129,2,2,1,0,0,0,0,2023-03-20
SHP10659,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,2963.3,7806.47,2.634,2,2,1,0,0,0,0,2024-05-26
SHP10660,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,5045.0,20818.6,4.127,3,3,1,0,0,0,0,2023-04-16
SHP10661,L001,Mumbai,Delhi,C002,GATI Express,1415,13589.2,49393.15,3.635,2,2,1,0,0,1,0,2024-06-05
SHP10662,L001,Mumbai,Delhi,C002,GATI Express,1415,3404.8,13976.86,4.105,2,2,1,0,0,0,0,2023-02-17
SHP10663,L003,Mumbai,Bangalore,C002,GATI Express,984,4806.8,20660.32,4.298,3,3,1,0,1,0,0,2023-02-06
SHP10664,L006,Pune,Ahmedabad,C002,GATI Express,475,2113.7,5261.47,2.489,1,1,1,0,0,0,1,2023-11-26
SHP10665,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,4675.7,13294.89,2.843,2,2,1,0,0,0,0,2023-03-21
SHP10666,L009,Mumbai,Hyderabad,C006,Safexpress,711,4082.5,11745.99,2.877,2,2,1,0,0,0,0,2023-02-23
SHP10667,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,3129.7,11224.78,3.587,2,2,1,0,0,0,0,2024-02-15
SHP10668,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,4464.5,13511.31,3.026,1,1,1,0,0,0,0,2023-12-02
SHP10669,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,7352.6,32342.59,4.399,2,2,1,0,0,1,0,2023-07-25
SHP10670,L005,Chennai,Hyderabad,C006,Safexpress,627,9373.1,26608.34,2.839,1,1,1,0,0,1,0,2023-09-06
SHP10671,L006,Pune,Ahmedabad,C002,GATI Express,475,4978.0,10606.03,2.131,1,1,1,0,1,1,0,2023-09-09
SHP10672,L006,Pune,Ahmedabad,C001,BlueDart Logistics,475,3213.0,7801.55,2.428,2,2,1,0,0,1,0,2023-08-27
SHP10673,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,1981.8,8171.21,4.123,3,3,1,0,0,0,0,2023-01-02
SHP10674,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,1903.2,6590.52,3.463,2,2,1,0,0,1,0,2023-07-30
SHP10675,L006,Pune,Ahmedabad,C004,VRL Logistics,475,8408.7,23104.55,2.748,1,2,0,1,0,0,0,2023-03-03
SHP10676,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,5361.1,22394.35,4.177,3,3,1,0,0,1,0,2023-08-26
SHP10677,L005,Chennai,Hyderabad,C004,VRL Logistics,627,3398.7,8707.51,2.562,2,2,1,0,0,0,0,2023-03-28
SHP10678,L003,Mumbai,Bangalore,C006,Safexpress,984,2884.5,11587.68,4.017,2,2,1,0,0,0,0,2024-02-08
SHP10679,L001,Mumbai,Delhi,C004,VRL Logistics,1415,4088.2,16347.75,3.999,2,2,1,0,0,0,0,2023-05-14
SHP10680,L005,Chennai,Hyderabad,C004,VRL Logistics,627,6681.9,19541.55,2.925,1,1,1,0,0,0,0,2023-12-01
SHP10681,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,4442.7,18958.41,4.267,2,2,1,0,0,1,0,2023-07-27
SHP10682,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,5563.8,15652.9,2.813,2,2,1,0,0,1,0,2023-06-09
SHP10683,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,7749.3,20101.17,2.594,1,1,1,0,0,0,0,2024-02-21
SHP10684,L003,Mumbai,Bangalore,C004,VRL Logistics,984,2474.4,8864.44,3.582,2,3,0,1,0,0,1,2023-11-12
SHP10685,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,5245.6,21072.6,4.017,3,3,1,0,0,1,0,2023-06-11
SHP10686,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,3536.0,9886.41,2.796,2,2,1,0,0,1,0,2023-08-09
SHP10687,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,5196.3,17122.35,3.295,3,3,1,0,0,0,0,2024-02-10
SHP10688,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,8792.7,30171.08,3.431,1,1,1,0,0,1,0,2023-06-28
SHP10689,L006,Pune,Ahmedabad,C005,TCI Freight,475,6350.7,16062.75,2.529,1,1,1,0,0,1,0,2023-09-13
SHP10690,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,8958.4,38829.25,4.334,2,2,1,0,0,0,0,2023-01-13
SHP10691,L003,Mumbai,Bangalore,C002,GATI Express,984,3286.7,12243.22,3.725,2,3,0,1,0,1,0,2023-07-22
SHP10692,L001,Mumbai,Delhi,C005,TCI Freight,1415,7911.7,28498.31,3.602,2,3,0,1,0,1,0,2023-09-23
SHP10693,L001,Mumbai,Delhi,C002,GATI Express,1415,1721.4,6378.15,3.705,2,2,1,0,0,0,0,2024-03-30
SHP10694,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,2554.0,6426.88,2.516,1,1,1,0,0,0,0,2023-02-13
SHP10695,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,3841.1,10244.17,2.667,2,2,1,0,0,0,0,2024-02-09
SHP10696,L006,Pune,Ahmedabad,C002,GATI Express,475,10788.0,31498.44,2.92,1,1,1,0,0,0,0,2023-12-29
SHP10697,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,11355.0,28389.42,2.5,1,1,1,0,0,0,0,2024-04-01
SHP10698,L009,Mumbai,Hyderabad,C005,TCI Freight,711,8768.4,25912.28,2.955,3,3,1,0,0,1,0,2023-09-09
SHP10699,L006,Pune,Ahmedabad,C005,TCI Freight,475,12956.5,28527.06,2.202,1,1,1,0,0,0,0,2024-05-05
SHP10700,L006,Pune,Ahmedabad,C002,GATI Express,475,3023.7,8125.65,2.687,1,1,1,0,0,0,0,2024-03-05
SHP10701,L009,Mumbai,Hyderabad,C002,GATI Express,711,6338.7,22080.09,3.483,2,2,1,0,0,0,0,2023-01-20
SHP10702,L005,Chennai,Hyderabad,C004,VRL Logistics,627,2543.0,8624.25,3.391,1,2,0,1,0,0,0,2024-05-11
SHP10703,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,3955.7,11195.03,2.83,2,2,1,0,0,0,0,2024-02-02
SHP10704,L005,Chennai,Hyderabad,C005,TCI Freight,627,4646.8,15679.24,3.374,1,1,1,0,0,1,0,2023-08-13
SHP10705,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,5638.6,15944.8,2.828,2,2,1,0,0,0,0,2024-04-28
SHP10706,L009,Mumbai,Hyderabad,C002,GATI Express,711,4608.3,13382.16,2.904,2,3,0,1,0,1,0,2023-06-13
SHP10707,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,6429.4,25689.76,3.996,2,2,1,0,0,0,0,2023-02-27
SHP10708,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,13898.1,32410.12,2.332,1,1,1,0,0,1,0,2023-06-27
SHP10709,L005,Chennai,Hyderabad,C006,Safexpress,627,18746.8,46747.58,2.494,2,3,0,1,0,0,0,2024-01-03
SHP10710,L005,Chennai,Hyderabad,C005,TCI Freight,627,2305.7,7903.0,3.428,2,2,1,0,0,0,0,2023-05-26
SHP10711,L006,Pune,Ahmedabad,C005,TCI Freight,475,2924.8,7470.32,2.554,1,1,1,0,0,0,1,2023-11-13
SHP10712,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,4433.2,17252.46,3.892,3,3,1,0,0,1,0,2023-08-27
SHP10713,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,2527.8,9178.23,3.631,2,2,1,0,0,0,0,2023-01-01
SHP10714,L003,Mumbai,Bangalore,C002,GATI Express,984,9514.5,32977.46,3.466,3,4,0,1,0,0,0,2023-12-15
SHP10715,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,15914.9,48706.09,3.06,1,1,1,0,0,0,0,2023-01-23
SHP10716,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,24019.1,108267.13,4.508,2,2,1,0,0,1,0,2024-06-22
SHP10717,L005,Chennai,Hyderabad,C006,Safexpress,627,1994.6,5121.23,2.568,2,3,0,1,0,0,0,2024-02-10
SHP10718,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,3955.8,12691.54,3.208,1,1,1,0,0,0,0,2023-05-20
SHP10719,L006,Pune,Ahmedabad,C006,Safexpress,475,5814.3,13969.57,2.403,2,2,1,0,0,0,0,2024-05-13
SHP10720,L009,Mumbai,Hyderabad,C006,Safexpress,711,6162.6,20688.48,3.357,2,3,0,1,0,0,0,2024-01-01
SHP10721,L003,Mumbai,Bangalore,C004,VRL Logistics,984,4829.2,20020.43,4.146,3,4,0,1,0,0,1,2023-11-11
SHP10722,L003,Mumbai,Bangalore,C002,GATI Express,984,7214.7,32406.76,4.492,3,3,1,0,0,0,0,2023-01-02
SHP10723,L006,Pune,Ahmedabad,C005,TCI Freight,475,3180.6,8435.24,2.652,1,1,1,0,0,0,0,2023-02-03
SHP10724,L009,Mumbai,Hyderabad,C002,GATI Express,711,10060.5,28044.63,2.788,2,2,1,0,0,0,0,2023-04-17
SHP10725,L001,Mumbai,Delhi,C002,GATI Express,1415,4015.3,15325.57,3.817,2,2,1,0,0,0,0,2023-12-22
SHP10726,L001,Mumbai,Delhi,C006,Safexpress,1415,9892.0,35480.15,3.587,2,2,1,0,0,0,0,2023-12-10
SHP10727,L003,Mumbai,Bangalore,C002,GATI Express,984,4347.4,15526.11,3.571,2,2,1,0,0,0,0,2023-03-11
SHP10728,L001,Mumbai,Delhi,C006,Safexpress,1415,19929.3,82454.04,4.137,2,2,1,0,0,0,0,2023-01-02
SHP10729,L006,Pune,Ahmedabad,C002,GATI Express,475,5515.8,15976.79,2.897,1,1,1,0,0,0,0,2024-02-28
SHP10730,L005,Chennai,Hyderabad,C005,TCI Freight,627,8700.9,28767.26,3.306,1,1,1,0,0,0,0,2024-01-20
SHP10731,L009,Mumbai,Hyderabad,C006,Safexpress,711,9515.7,29733.2,3.125,2,2,1,0,0,1,0,2023-08-19
SHP10732,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,2873.8,11362.6,3.954,2,2,1,0,0,0,0,2023-01-21
SHP10733,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,3260.5,15895.78,4.875,2,2,1,0,1,0,0,2023-12-17
SHP10734,L003,Mumbai,Bangalore,C006,Safexpress,984,3564.0,15976.13,4.483,3,3,1,0,0,0,0,2023-03-18
SHP10735,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,8217.1,29709.42,3.616,3,3,1,0,0,0,0,2024-05-09
SHP10736,L003,Mumbai,Bangalore,C005,TCI Freight,984,6328.6,20892.16,3.301,2,2,1,0,0,0,0,2024-03-20
SHP10737,L005,Chennai,Hyderabad,C002,GATI Express,627,3441.6,10919.01,3.173,1,1,1,0,0,1,0,2023-07-14
SHP10738,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,3101.9,8972.99,2.893,2,2,1,0,0,0,1,2023-10-16
SHP10739,L001,Mumbai,Delhi,C004,VRL Logistics,1415,5580.8,20370.6,3.65,2,2,1,0,0,0,0,2024-05-17
SHP10740,L001,Mumbai,Delhi,C004,VRL Logistics,1415,4382.5,20953.3,4.781,2,2,1,0,0,0,0,2023-03-31
SHP10741,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,3536.7,9417.96,2.663,2,4,0,2,0,1,0,2023-07-24
SHP10742,L003,Mumbai,Bangalore,C006,Safexpress,984,3722.1,14366.74,3.86,2,3,0,1,0,0,1,2023-10-26
SHP10743,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,4308.5,18479.04,4.289,2,2,1,0,0,0,0,2024-02-12
SHP10744,L005,Chennai,Hyderabad,C001,BlueDart Logistics,627,4461.2,12676.88,2.842,1,1,1,0,0,0,0,2024-02-01
SHP10745,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,3210.7,6948.08,2.164,1,1,1,0,0,1,0,2023-07-11
SHP10746,L006,Pune,Ahmedabad,C004,VRL Logistics,475,8084.3,23100.43,2.857,1,3,0,2,0,1,0,2023-09-27
SHP10747,L009,Mumbai,Hyderabad,C001,BlueDart Logistics,711,4375.2,14697.19,3.359,3,3,1,0,0,1,0,2023-06-04
SHP10748,L001,Mumbai,Delhi,C006,Safexpress,1415,5094.7,21288.51,4.179,3,3,1,0,0,0,0,2023-12-19
SHP10749,L009,Mumbai,Hyderabad,C002,GATI Express,711,5804.7,20449.78,3.523,2,2,1,0,0,0,0,2023-03-04
SHP10750,L006,Pune,Ahmedabad,C005,TCI Freight,475,803.0,2325.85,2.896,2,2,1,0,0,0,0,2024-05-01
SHP10751,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,5487.9,15996.84,2.915,1,1,1,0,0,0,0,2023-03-22
SHP10752,L001,Mumbai,Delhi,C005,TCI Freight,1415,7976.6,36420.97,4.566,3,3,1,0,0,1,0,2024-06-13
SHP10753,L009,Mumbai,Hyderabad,C002,GATI Express,711,2740.4,7734.98,2.823,2,2,1,0,0,0,0,2023-05-04
SHP10754,L003,Mumbai,Bangalore,C002,GATI Express,984,6219.5,20442.0,3.287,2,2,1,0,0,1,0,2023-07-17
SHP10755,L001,Mumbai,Delhi,C006,Safexpress,1415,3621.4,18237.32,5.036,2,2,1,0,0,0,0,2024-03-21
SHP10756,L003,Mumbai,Bangalore,C005,TCI Freight,984,3588.7,15938.74,4.441,2,2,1,0,0,1,0,2023-09-22
SHP10757,L001,Mumbai,Delhi,C001,BlueDart Logistics,1415,5385.2,22370.72,4.154,3,3,1,0,0,0,0,2024-02-02
SHP10758,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,4037.0,13709.33,3.396,1,1,1,0,0,1,0,2024-06-16
SHP10759,L001,Mumbai,Delhi,C006,Safexpress,1415,5394.4,20150.26,3.735,2,2,1,0,0,1,0,2024-06-19
SHP10760,L003,Mumbai,Bangalore,C002,GATI Express,984,3311.4,13173.97,3.978,2,2,1,0,0,0,0,2023-04-13
SHP10761,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,4096.0,16213.12,3.958,2,2,1,0,0,0,0,2023-12-19
SHP10762,L006,Pune,Ahmedabad,C005,TCI Freight,475,5753.3,13092.64,2.276,1,1,1,0,0,0,0,2024-04-29
SHP10763,L006,Pune,Ahmedabad,C002,GATI Express,475,5520.1,13641.93,2.471,1,2,0,1,0,0,0,2024-02-16
SHP10764,L005,Chennai,Hyderabad,C006,Safexpress,627,4725.2,15224.29,3.222,1,1,1,0,0,1,0,2023-09-01
SHP10765,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,16139.3,53173.29,3.295,1,1,1,0,0,0,0,2023-01-21
SHP10766,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,6723.4,22429.99,3.336,1,1,1,0,0,0,1,2023-10-15
SHP10767,L001,Mumbai,Delhi,C002,GATI Express,1415,3011.4,15063.33,5.002,2,3,0,1,0,0,0,2023-05-18
SHP10768,L006,Pune,Ahmedabad,C003,Delhivery Ltd,475,3392.8,8446.97,2.49,2,2,1,0,0,0,1,2023-10-03
SHP10769,L001,Mumbai,Delhi,C002,GATI Express,1415,4065.8,19974.24,4.913,2,2,1,0,0,0,0,2024-03-28
SHP10770,L006,Pune,Ahmedabad,C006,Safexpress,475,4916.3,14177.58,2.884,2,2,1,0,0,0,0,2024-05-11
SHP10771,L001,Mumbai,Delhi,C005,TCI Freight,1415,7049.6,28391.21,4.027,2,2,1,0,0,1,0,2023-06-12
SHP10772,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,3623.2,13003.94,3.589,3,3,1,0,0,0,0,2023-05-19
SHP10773,L001,Mumbai,Delhi,C002,GATI Express,1415,4497.7,21590.56,4.8,2,2,1,0,0,1,0,2023-07-17
SHP10774,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,7139.0,31775.56,4.451,2,2,1,0,0,0,0,2024-04-12
SHP10775,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,2481.7,9683.14,3.902,2,2,1,0,0,0,0,2024-01-13
SHP10776,L001,Mumbai,Delhi,C006,Safexpress,1415,1934.8,7966.59,4.118,2,2,1,0,0,0,0,2023-02-01
SHP10777,L009,Mumbai,Hyderabad,C004,VRL Logistics,711,8028.3,26266.71,3.272,2,2,1,0,0,1,0,2023-07-01
SHP10778,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,2407.5,7764.66,3.225,1,1,1,0,0,1,0,2023-06-17
SHP10779,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,13168.8,47973.77,3.643,2,2,1,0,0,0,0,2023-01-29
SHP10780,L009,Mumbai,Hyderabad,C002,GATI Express,711,3545.8,10209.23,2.879,3,3,1,0,0,1,0,2023-08-15
SHP10781,L003,Mumbai,Bangalore,C003,Delhivery Ltd,984,4457.4,14516.28,3.257,3,3,1,0,0,0,0,2024-02-24
SHP10782,L001,Mumbai,Delhi,C004,VRL Logistics,1415,4284.8,16387.67,3.825,3,3,1,0,0,0,0,2023-05-16
SHP10783,L001,Mumbai,Delhi,C002,GATI Express,1415,2706.4,12864.81,4.753,3,3,1,0,0,1,0,2023-09-16
SHP10784,L005,Chennai,Hyderabad,C006,Safexpress,627,4858.3,16391.49,3.374,1,1,1,0,1,0,1,2023-10-09
SHP10785,L005,Chennai,Hyderabad,C004,VRL Logistics,627,4197.6,12335.48,2.939,1,1,1,0,0,1,0,2023-09-16
SHP10786,L009,Mumbai,Hyderabad,C005,TCI Freight,711,7549.4,20730.72,2.746,3,3,1,0,0,0,0,2024-02-11
SHP10787,L009,Mumbai,Hyderabad,C006,Safexpress,711,7562.2,25237.83,3.337,3,4,0,1,0,0,0,2024-01-19
SHP10788,L009,Mumbai,Hyderabad,C003,Delhivery Ltd,711,4261.5,11728.9,2.752,3,3,1,0,0,0,1,2023-11-02
SHP10789,L001,Mumbai,Delhi,C003,Delhivery Ltd,1415,5515.6,22326.88,4.048,3,3,1,0,0,0,1,2023-10-11
SHP10790,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,1343.5,3516.18,2.617,1,1,1,0,0,0,1,2023-11-02
SHP10791,L003,Mumbai,Bangalore,C001,BlueDart Logistics,984,5729.3,20940.87,3.655,3,3,1,0,0,0,0,2024-02-18
SHP10792,L003,Mumbai,Bangalore,C006,Safexpress,984,7347.6,28593.23,3.892,3,3,1,0,0,0,0,2023-01-27
SHP10793,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,7377.4,21092.72,2.859,1,1,1,0,0,0,0,2024-03-04
SHP10794,L001,Mumbai,Delhi,C005,TCI Freight,1415,3146.7,14594.48,4.638,2,2,1,0,0,1,0,2023-07-14
SHP10795,L003,Mumbai,Bangalore,C006,Safexpress,984,3046.7,11293.51,3.707,3,3,1,0,0,0,0,2024-05-02
SHP10796,L005,Chennai,Hyderabad,C002,GATI Express,627,6783.5,17393.35,2.564,1,1,1,0,0,1,0,2023-07-05
SHP10797,L003,Mumbai,Bangalore,C006,Safexpress,984,5069.4,21824.26,4.305,3,3,1,0,0,1,0,2023-09-22
SHP10798,L003,Mumbai,Bangalore,C006,Safexpress,984,6022.7,20168.63,3.349,3,3,1,0,0,0,0,2023-12-10
SHP10799,L005,Chennai,Hyderabad,C002,GATI Express,627,2706.7,8837.14,3.265,1,1,1,0,0,0,1,2023-11-11
SHP10800,L005,Chennai,Hyderabad,C003,Delhivery Ltd,627,2255.5,6232.99,2.763,2,2,1,0,0,1,0,2023-09-24
