shipment_id,lane_id,origin,destination,carrier_id,carrier_name,distance_km,weight_kg,freight_cost_inr,cost_per_kg,transit_days_promised,transit_days_actual,on_time_delivery,delay_days,damage_loss_flag,is_monsoon,is_festival,shipment_date,mode,freight_type
SHP24410,L525,Surat,Nagpur,C007,Ekart Logistics,849,2150.7,5269.88,2.45,2,2,1,0,0,0,0,2024-03-15,LTL,Pharma
SHP24411,L154,Jabalpur,Kolkata,C005,TCI Freight,1135,14172.1,66032.62,4.659,3,3,1,0,0,0,1,2023-11-08,LTL,Auto Parts
SHP24412,L569,Raipur,Patna,C007,Ekart Logistics,776,18618.4,42793.67,2.298,2,2,1,0,0,0,0,2023-12-22,FTL,FMCG
SHP24413,L326,Chennai,Ranchi,C001,BlueDart Logistics,1639,6866.8,18657.3,2.717,3,3,1,0,0,1,0,2023-07-07,LTL,Electronics
SHP24414,L302,Bangalore,Surat,C002,GATI Express,1371,10837.9,26726.42,2.466,3,4,0,1,0,0,1,2023-10-16,LTL,Textiles
SHP24415,L434,Rajkot,Delhi,C002,GATI Express,1235,12452.5,33787.35,2.713,3,4,0,1,0,0,0,2024-05-29,FTL,Pharma
SHP24416,L391,Nashik,Visakhapatnam,C008,XpressBees,1341,24906.8,106614.79,4.281,3,3,1,0,0,0,0,2023-12-21,FTL,Auto Parts
SHP24417,L364,Coimbatore,Rajkot,C001,BlueDart Logistics,1845,10791.5,27244.98,2.525,3,3,1,0,0,0,0,2023-12-23,LTL,FMCG
SHP24418,L249,Nagpur,Guwahati,C004,VRL Logistics,1823,16208.7,52431.08,3.235,3,3,1,0,0,0,1,2023-10-24,FTL,Electronics
SHP24419,L105,Chennai,Bhopal,C005,TCI Freight,1527,20109.5,40350.42,2.007,3,3,1,0,1,0,0,2023-02-06,FTL,Auto Parts
SHP24420,L386,Kochi,Chennai,C008,XpressBees,722,5479.4,15139.61,2.763,2,4,0,2,0,0,1,2023-11-08,LTL,Textiles
SHP24421,L515,Vadodara,Kochi,C006,Safexpress,1829,3619.5,16418.76,4.536,3,3,1,0,0,0,0,2023-03-24,FTL,Textiles
SHP24422,L124,Dehradun,Jabalpur,C003,Delhivery Ltd,1055,815.2,2323.26,2.85,3,3,1,0,1,0,0,2024-03-15,FTL,Electronics
SHP24423,L188,Pune,Raipur,C007,Ekart Logistics,1122,24181.3,104332.81,4.315,3,3,1,0,0,0,0,2023-03-07,LTL,Pharma
SHP24424,L308,Varanasi,Dehradun,C003,Delhivery Ltd,965,12811.7,29147.99,2.275,2,2,1,0,0,1,0,2023-08-03,LTL,Textiles
SHP24425,L401,Rajkot,Kolkata,C007,Ekart Logistics,2350,10134.5,34183.57,3.373,3,3,1,0,0,0,0,2024-05-06,FTL,FMCG
SHP24426,L015,Bangalore,Raipur,C002,GATI Express,1334,16426.1,41956.84,2.554,3,3,1,0,0,1,0,2024-06-11,FTL,Auto Parts
SHP24427,L636,Mangalore,Ahmedabad,C001,BlueDart Logistics,1494,5216.1,28271.9,5.42,3,3,1,0,0,1,0,2023-06-27,LTL,FMCG
SHP24428,L130,Mangalore,Jaipur,C004,VRL Logistics,2027,12518.9,34620.73,2.765,3,3,1,0,0,0,0,2023-04-21,FTL,Pharma
SHP24429,L363,Hyderabad,Noida,C005,TCI Freight,1611,18621.2,45463.76,2.442,3,3,1,0,0,0,0,2023-12-04,FTL,FMCG
SHP24430,L416,Nagpur,Bhubaneswar,C002,GATI Express,913,14760.2,47204.04,3.198,2,2,1,0,0,1,0,2023-09-13,FTL,FMCG
SHP24431,L314,Chandigarh,Vadodara,C007,Ekart Logistics,1300,12782.5,50415.09,3.944,3,3,1,0,0,0,0,2024-02-12,LTL,General Cargo
SHP24432,L511,Pune,Noida,C005,TCI Freight,1518,21305.8,89037.97,4.179,3,3,1,0,0,0,0,2024-05-27,FTL,FMCG
SHP24433,L315,Ahmedabad,Chennai,C004,VRL Logistics,1779,12938.1,66606.81,5.148,3,3,1,0,0,0,0,2023-03-17,FTL,Electronics
SHP24434,L581,Mumbai,Dehradun,C005,TCI Freight,1751,14884.0,52778.82,3.546,3,3,1,0,0,1,0,2023-09-09,LTL,Auto Parts
SHP24435,L383,Rajkot,Agra,C007,Ekart Logistics,1181,21499.4,76142.75,3.542,3,3,1,0,0,1,0,2023-06-20,FTL,General Cargo
SHP24436,L368,Kanpur,Rajkot,C002,GATI Express,1390,21072.2,90490.18,4.294,3,3,1,0,0,0,0,2023-01-25,FTL,Auto Parts
SHP24437,L237,Kanpur,Mumbai,C005,TCI Freight,1454,14719.8,44715.21,3.038,3,3,1,0,0,1,0,2023-09-20,LTL,Auto Parts
SHP24438,L199,Mumbai,Patna,C008,XpressBees,1881,20924.6,114115.08,5.454,3,3,1,0,0,1,0,2023-09-01,LTL,Pharma
SHP24439,L060,Bhopal,Indore,C007,Ekart Logistics,218,8909.9,28420.6,3.19,1,1,1,0,0,0,0,2023-02-04,LTL,Pharma
SHP24440,L209,Agra,Vadodara,C006,Safexpress,948,18146.4,83597.74,4.607,2,2,1,0,0,1,0,2023-08-02,LTL,General Cargo
SHP24441,L382,Jabalpur,Surat,C004,VRL Logistics,993,9898.8,20326.47,2.053,2,5,0,3,0,0,0,2024-04-15,FTL,Textiles
SHP24442,L616,Jaipur,Nashik,C007,Ekart Logistics,1032,3098.9,14603.58,4.713,3,3,1,0,0,1,0,2024-06-27,FTL,Pharma
SHP24443,L159,Guwahati,Indore,C001,BlueDart Logistics,2138,24883.5,87943.1,3.534,3,5,0,2,1,1,0,2023-08-17,LTL,Pharma
SHP24444,L066,Kochi,Jabalpur,C002,GATI Express,1972,23615.8,60286.45,2.553,3,3,1,0,0,0,0,2024-03-13,LTL,Pharma
SHP24445,L626,Rajkot,Guwahati,C007,Ekart Logistics,2808,24473.3,86881.78,3.55,3,3,1,0,0,0,0,2024-03-30,FTL,Auto Parts
SHP24446,L552,Coimbatore,Vijayawada,C005,TCI Freight,942,12830.5,69980.69,5.454,2,2,1,0,0,0,0,2023-01-01,LTL,General Cargo
SHP24447,L280,Bhubaneswar,Varanasi,C001,BlueDart Logistics,813,9013.9,38829.48,4.308,2,2,1,0,0,1,0,2023-07-18,FTL,Auto Parts
SHP24448,L088,Nagpur,Ranchi,C008,XpressBees,894,1332.2,3879.69,2.912,2,2,1,0,0,1,0,2023-09-07,LTL,Electronics
SHP24449,L169,Amritsar,Nagpur,C005,TCI Freight,1612,18282.2,36925.14,2.02,3,3,1,0,0,0,1,2023-10-05,FTL,Auto Parts
SHP24450,L215,Nashik,Jabalpur,C008,XpressBees,941,18783.5,53416.59,2.844,2,2,1,0,0,1,0,2024-06-13,LTL,Electronics
SHP24451,L055,Ranchi,Nashik,C002,GATI Express,1620,1924.3,4931.78,2.563,3,3,1,0,0,1,0,2023-06-30,LTL,FMCG
SHP24452,L058,Nashik,Nagpur,C003,Delhivery Ltd,735,8247.8,44913.69,5.446,2,2,1,0,0,0,0,2023-02-03,FTL,FMCG
SHP24453,L184,Jabalpur,Mumbai,C001,BlueDart Logistics,1114,7993.4,39750.83,4.973,3,3,1,0,0,0,1,2023-11-20,LTL,Electronics
SHP24454,L307,Bhubaneswar,Delhi,C001,BlueDart Logistics,1648,1126.6,5866.52,5.207,3,3,1,0,0,0,0,2023-02-05,FTL,Electronics
SHP24455,L050,Kolkata,Kochi,C006,Safexpress,2474,6812.0,24138.99,3.544,3,3,1,0,0,0,1,2023-11-13,FTL,Auto Parts
SHP24456,L107,Guwahati,Thiruvananthapuram,C004,VRL Logistics,3258,21191.5,98250.81,4.636,3,3,1,0,0,0,0,2023-02-03,FTL,Electronics
SHP24457,L286,Indore,Mangalore,C002,GATI Express,1423,5661.4,22704.02,4.01,3,3,1,0,0,0,0,2024-05-24,FTL,General Cargo
SHP24458,L530,Amritsar,Bhopal,C004,VRL Logistics,1242,4014.6,10855.27,2.704,3,6,0,3,0,1,0,2023-09-17,FTL,FMCG
SHP24459,L302,Bangalore,Surat,C002,GATI Express,1371,3037.3,16348.76,5.383,3,3,1,0,0,0,0,2023-12-28,LTL,FMCG
SHP24460,L200,Vijayawada,Delhi,C005,TCI Freight,1807,4568.3,18368.88,4.021,3,5,0,2,0,0,0,2024-04-04,LTL,Textiles
SHP24461,L213,Lucknow,Visakhapatnam,C003,Delhivery Ltd,1354,6549.1,25527.38,3.898,3,3,1,0,0,0,0,2024-04-24,FTL,Electronics
SHP24462,L374,Vadodara,Kolkata,C001,BlueDart Logistics,2030,24846.7,83369.35,3.355,3,3,1,0,0,0,1,2023-11-24,LTL,Pharma
SHP24463,L438,Amritsar,Kochi,C005,TCI Freight,3128,909.0,2493.92,2.744,3,3,1,0,0,1,0,2023-08-12,FTL,Pharma
SHP24464,L090,Bhopal,Bhubaneswar,C005,TCI Freight,1208,7609.8,33856.19,4.449,3,3,1,0,0,1,0,2024-06-06,LTL,Electronics
SHP24465,L257,Hyderabad,Nashik,C004,VRL Logistics,745,4446.5,20661.98,4.647,2,2,1,0,0,0,0,2024-04-03,LTL,General Cargo
SHP24466,L629,Delhi,Hyderabad,C007,Ekart Logistics,1628,18926.7,53907.89,2.848,3,3,1,0,1,0,0,2023-05-06,LTL,Pharma
SHP24467,L408,Ahmedabad,Vijayawada,C002,GATI Express,1437,13997.8,33738.47,2.41,3,3,1,0,0,0,0,2023-03-21,LTL,Textiles
SHP24468,L569,Patna,Raipur,C007,Ekart Logistics,776,1883.8,6653.58,3.532,2,2,1,0,0,0,0,2024-05-20,FTL,Electronics
SHP24469,L504,Amritsar,Noida,C003,Delhivery Ltd,546,19199.4,97168.2,5.061,2,4,0,2,0,0,0,2024-03-30,FTL,General Cargo
SHP24470,L276,Mumbai,Bhubaneswar,C005,TCI Freight,1764,1320.7,4968.72,3.762,3,3,1,0,0,0,0,2023-01-14,LTL,General Cargo
SHP24471,L367,Kochi,Nashik,C001,BlueDart Logistics,1487,9762.7,36227.54,3.711,3,3,1,0,0,1,0,2023-06-23,LTL,Auto Parts
SHP24472,L465,Mangalore,Guwahati,C003,Delhivery Ltd,2983,9761.1,31192.7,3.196,3,3,1,0,0,0,0,2024-02-19,FTL,General Cargo
SHP24473,L450,Thiruvananthapuram,Nashik,C008,XpressBees,1722,23726.6,105418.41,4.443,3,6,0,3,0,0,0,2024-04-08,LTL,Pharma
SHP24474,L287,Ahmedabad,Bangalore,C006,Safexpress,1613,11363.4,34676.2,3.052,3,3,1,0,0,1,0,2024-06-14,FTL,Pharma
SHP24475,L508,Bhopal,Noida,C006,Safexpress,752,3917.7,13584.29,3.467,2,2,1,0,0,0,0,2023-02-19,FTL,Electronics
SHP24476,L291,Dehradun,Bhopal,C006,Safexpress,1015,23732.8,110752.47,4.667,3,4,0,1,0,0,0,2024-03-19,FTL,Electronics
SHP24477,L093,Patna,Visakhapatnam,C004,VRL Logistics,1167,13814.4,44276.76,3.205,3,3,1,0,0,0,0,2024-03-06,LTL,General Cargo
SHP24478,L289,Guwahati,Lucknow,C006,Safexpress,1399,1977.0,6816.65,3.448,3,3,1,0,0,0,0,2023-01-10,FTL,Textiles
SHP24479,L019,Bhopal,Hyderabad,C004,VRL Logistics,866,24816.0,124283.08,5.008,2,2,1,0,0,0,0,2023-03-03,LTL,FMCG
SHP24480,L141,Bangalore,Ranchi,C006,Safexpress,1849,12974.1,45398.21,3.499,3,3,1,0,0,0,0,2023-12-19,FTL,Auto Parts
SHP24481,L046,Vadodara,Hyderabad,C004,VRL Logistics,1010,21425.7,101150.51,4.721,3,3,1,0,0,0,0,2024-01-04,LTL,FMCG
SHP24482,L657,Kanpur,Thiruvananthapuram,C006,Safexpress,2641,11575.7,36886.04,3.187,3,3,1,0,0,0,0,2023-12-12,LTL,General Cargo
SHP24483,L568,Patna,Bhopal,C003,Delhivery Ltd,1066,10359.5,40132.19,3.874,3,5,0,2,0,0,1,2023-10-03,LTL,General Cargo
SHP24484,L328,Noida,Patna,C002,GATI Express,1076,9749.6,42194.55,4.328,3,3,1,0,0,1,0,2023-06-14,FTL,FMCG
SHP24485,L144,Ranchi,Vadodara,C008,XpressBees,1619,23985.3,69036.42,2.878,3,3,1,0,0,1,0,2023-08-09,FTL,Auto Parts
SHP24486,L498,Patna,Jaipur,C004,VRL Logistics,1220,17271.0,55369.08,3.206,3,3,1,0,0,0,0,2024-03-30,LTL,FMCG
SHP24487,L196,Bangalore,Nashik,C002,GATI Express,1153,14484.5,72963.5,5.037,3,3,1,0,0,1,0,2023-06-08,LTL,Electronics
SHP24488,L284,Bangalore,Thiruvananthapuram,C002,GATI Express,642,19411.4,87245.25,4.495,2,2,1,0,0,1,0,2023-08-17,LTL,Pharma
SHP24489,L494,Kanpur,Raipur,C001,BlueDart Logistics,771,21742.5,101646.61,4.675,2,2,1,0,0,1,0,2023-09-04,FTL,Textiles
SHP24490,L239,Madurai,Varanasi,C006,Safexpress,2325,7227.1,23764.15,3.288,3,5,0,2,0,1,0,2024-06-26,FTL,Electronics
SHP24491,L156,Visakhapatnam,Agra,C005,TCI Freight,1544,19262.7,41974.98,2.179,3,3,1,0,0,0,0,2023-01-29,FTL,Pharma
SHP24492,L103,Hyderabad,Chennai,C003,Delhivery Ltd,670,11061.8,29510.05,2.668,2,2,1,0,0,0,0,2023-01-10,FTL,Textiles
SHP24493,L607,Vijayawada,Bhubaneswar,C007,Ekart Logistics,900,9327.1,21927.23,2.351,2,2,1,0,0,0,0,2024-03-23,LTL,Textiles
SHP24494,L230,Kanpur,Agra,C004,VRL Logistics,313,4120.1,18898.93,4.587,1,1,1,0,0,1,0,2023-06-26,LTL,Textiles
SHP24495,L418,Bhopal,Nagpur,C006,Safexpress,391,9955.4,53375.43,5.361,1,1,1,0,0,0,0,2023-02-21,FTL,General Cargo
SHP24496,L394,Raipur,Indore,C003,Delhivery Ltd,790,5667.1,22771.37,4.018,2,2,1,0,0,1,0,2023-07-01,FTL,Textiles
SHP24497,L512,Raipur,Thiruvananthapuram,C007,Ekart Logistics,1958,11937.4,60438.16,5.063,3,3,1,0,0,0,0,2024-02-11,LTL,Auto Parts
SHP24498,L376,Hyderabad,Madurai,C001,BlueDart Logistics,1086,21372.3,64700.3,3.027,3,7,0,4,0,0,0,2024-02-08,FTL,FMCG
SHP24499,L608,Noida,Raipur,C001,BlueDart Logistics,1177,6272.6,17100.34,2.726,3,3,1,0,0,0,0,2023-02-20,FTL,Auto Parts
SHP24500,L214,Ranchi,Thiruvananthapuram,C008,XpressBees,2441,7391.5,16871.66,2.283,3,5,0,2,0,1,0,2023-08-16,FTL,FMCG
SHP24501,L213,Lucknow,Visakhapatnam,C002,GATI Express,1354,1996.0,10633.94,5.328,3,7,0,4,0,0,0,2024-01-20,FTL,Electronics
SHP24502,L196,Nashik,Bangalore,C003,Delhivery Ltd,1153,13342.0,43627.22,3.27,3,3,1,0,0,0,0,2023-01-03,FTL,Electronics
SHP24503,L044,Bhopal,Pune,C008,XpressBees,839,15575.4,81654.23,5.243,2,2,1,0,0,0,0,2023-12-27,FTL,FMCG
SHP24504,L617,Amritsar,Dehradun,C001,BlueDart Logistics,428,13030.5,50097.98,3.845,1,5,0,4,0,0,0,2024-02-29,LTL,Auto Parts
SHP24505,L507,Lucknow,Amritsar,C003,Delhivery Ltd,1027,21724.5,111197.63,5.119,3,3,1,0,0,0,0,2023-04-17,FTL,FMCG
SHP24506,L599,Kolkata,Madurai,C006,Safexpress,2324,5381.7,26384.27,4.903,3,3,1,0,0,0,0,2024-01-24,FTL,Textiles
SHP24507,L237,Kanpur,Mumbai,C005,TCI Freight,1454,2278.5,4747.64,2.084,3,3,1,0,0,0,1,2023-10-22,LTL,General Cargo
SHP24508,L145,Mumbai,Guwahati,C004,VRL Logistics,2706,21285.1,53558.73,2.516,3,6,0,3,0,1,0,2023-07-01,LTL,Electronics
SHP24509,L004,Mangalore,Noida,C004,VRL Logistics,2280,19467.6,77925.38,4.003,3,3,1,0,0,0,0,2023-01-15,LTL,General Cargo
SHP24510,L506,Bhubaneswar,Amritsar,C002,GATI Express,2159,16234.9,33339.84,2.054,3,3,1,0,0,1,0,2024-06-12,FTL,Textiles
SHP24511,L162,Surat,Jaipur,C003,Delhivery Ltd,914,6475.1,27880.02,4.306,2,2,1,0,0,0,0,2023-02-01,LTL,Textiles
SHP24512,L593,Nashik,Kolkata,C008,XpressBees,2001,2810.0,10939.64,3.893,3,3,1,0,0,1,0,2023-07-23,FTL,Electronics
SHP24513,L322,Dehradun,Ranchi,C002,GATI Express,1371,6740.7,27044.96,4.012,3,3,1,0,0,0,0,2023-03-09,FTL,Electronics
SHP24514,L615,Chennai,Jabalpur,C003,Delhivery Ltd,1461,7671.3,35706.29,4.655,3,3,1,0,1,1,0,2023-07-04,FTL,Textiles
SHP24515,L337,Ranchi,Jabalpur,C002,GATI Express,717,9235.2,39596.05,4.288,2,5,0,3,0,0,0,2024-03-27,LTL,Pharma
SHP24516,L645,Rajkot,Jabalpur,C001,BlueDart Logistics,1220,3444.9,16720.56,4.854,3,3,1,0,0,0,0,2023-12-09,LTL,General Cargo
SHP24517,L350,Lucknow,Pune,C001,BlueDart Logistics,1520,12192.0,34112.07,2.798,3,3,1,0,0,0,0,2023-03-06,LTL,General Cargo
SHP24518,L552,Coimbatore,Vijayawada,C004,VRL Logistics,942,1827.3,8888.31,4.864,2,2,1,0,0,0,0,2023-02-16,LTL,Pharma
SHP24519,L326,Chennai,Ranchi,C005,TCI Freight,1639,15208.7,73751.45,4.849,3,3,1,0,0,1,0,2023-08-24,LTL,Auto Parts
SHP24520,L214,Ranchi,Thiruvananthapuram,C005,TCI Freight,2441,1658.2,8612.81,5.194,3,3,1,0,0,1,0,2023-08-26,FTL,General Cargo
SHP24521,L238,Patna,Rajkot,C006,Safexpress,1947,6793.8,27762.42,4.086,3,3,1,0,0,0,0,2023-12-31,FTL,FMCG
SHP24522,L224,Raipur,Jaipur,C004,VRL Logistics,1114,6006.7,12566.33,2.092,3,3,1,0,0,0,0,2023-04-09,FTL,Textiles
SHP24523,L106,Thiruvananthapuram,Jabalpur,C007,Ekart Logistics,2163,16556.3,81179.0,4.903,3,3,1,0,0,0,1,2023-11-23,FTL,Textiles
SHP24524,L311,Jaipur,Ahmedabad,C001,BlueDart Logistics,703,18971.7,56029.82,2.953,2,2,1,0,0,0,0,2023-04-19,LTL,Pharma
SHP24525,L072,Pune,Jaipur,C006,Safexpress,1240,3389.0,8263.74,2.438,3,3,1,0,0,0,0,2023-04-18,LTL,General Cargo
SHP24526,L021,Chandigarh,Amritsar,C008,XpressBees,269,6701.8,19435.52,2.9,1,1,1,0,0,0,0,2023-04-20,FTL,Auto Parts
SHP24527,L456,Amritsar,Guwahati,C002,GATI Express,2262,12368.4,35620.81,2.88,3,3,1,0,1,1,0,2023-09-20,LTL,General Cargo
SHP24528,L559,Ahmedabad,Nagpur,C005,TCI Freight,913,22926.2,88377.07,3.855,2,2,1,0,0,1,0,2023-08-02,LTL,Textiles
SHP24529,L462,Patna,Thiruvananthapuram,C005,TCI Freight,2711,15172.5,51844.65,3.417,3,3,1,0,0,1,0,2023-08-13,FTL,Electronics
SHP24530,L097,Rajkot,Vadodara,C001,BlueDart Logistics,321,19303.4,96115.58,4.979,1,1,1,0,0,1,0,2023-06-01,FTL,FMCG
SHP24531,L034,Delhi,Jabalpur,C002,GATI Express,856,13809.2,36944.61,2.675,2,2,1,0,0,1,0,2023-06-07,LTL,Pharma
SHP24532,L290,Ahmedabad,Kanpur,C005,TCI Freight,1130,616.3,1698.4,2.756,3,3,1,0,0,0,0,2024-02-16,LTL,Electronics
SHP24533,L052,Jaipur,Noida,C007,Ekart Logistics,309,15388.7,68940.31,4.48,1,1,1,0,0,0,0,2023-05-16,FTL,Auto Parts
SHP24534,L058,Nashik,Nagpur,C005,TCI Freight,735,23705.1,125011.8,5.274,2,2,1,0,0,0,0,2024-03-13,FTL,Electronics
SHP24535,L023,Hyderabad,Nagpur,C008,XpressBees,541,13319.4,48079.92,3.61,2,3,0,1,0,1,0,2023-09-07,FTL,Electronics
SHP24536,L606,Guwahati,Vadodara,C005,TCI Freight,2500,4339.9,21286.66,4.905,3,3,1,0,0,1,0,2023-08-14,LTL,Auto Parts
SHP24537,L244,Delhi,Coimbatore,C006,Safexpress,2544,6388.1,20974.89,3.283,3,3,1,0,0,0,0,2024-02-11,FTL,Electronics
SHP24538,L662,Lucknow,Bhopal,C006,Safexpress,683,5111.0,20956.68,4.1,2,2,1,0,0,1,0,2023-08-31,FTL,Pharma
SHP24539,L561,Thiruvananthapuram,Jaipur,C002,GATI Express,2665,2560.1,10670.25,4.168,3,3,1,0,0,0,1,2023-11-08,LTL,Textiles
SHP24540,L338,Bhubaneswar,Pune,C005,TCI Freight,1643,18324.1,49584.43,2.706,3,3,1,0,0,0,0,2024-04-19,LTL,General Cargo
SHP24541,L192,Lucknow,Thiruvananthapuram,C001,BlueDart Logistics,2699,14610.1,50544.2,3.46,3,3,1,0,0,0,0,2024-01-09,LTL,Electronics
SHP24542,L346,Vadodara,Pune,C008,XpressBees,557,23672.3,66650.55,2.816,2,2,1,0,0,0,0,2023-02-02,LTL,Pharma
SHP24543,L517,Hyderabad,Mangalore,C001,BlueDart Logistics,822,8906.5,24221.93,2.72,2,2,1,0,0,0,0,2023-04-09,LTL,General Cargo
SHP24544,L589,Chandigarh,Bhopal,C001,BlueDart Logistics,1072,7686.8,18319.71,2.383,3,3,1,0,0,0,1,2023-11-18,FTL,General Cargo
SHP24545,L357,Nashik,Mangalore,C004,VRL Logistics,1038,1276.6,6375.6,4.994,3,3,1,0,0,0,0,2024-05-29,FTL,Electronics
SHP24546,L478,Ranchi,Bhubaneswar,C008,XpressBees,453,20146.0,88058.27,4.371,1,1,1,0,0,0,0,2023-04-14,LTL,Pharma
SHP24547,L100,Vadodara,Mumbai,C008,XpressBees,464,4935.4,16956.21,3.436,1,1,1,0,0,0,0,2023-02-02,LTL,Textiles
SHP24548,L602,Madurai,Indore,C006,Safexpress,1875,11271.5,44474.64,3.946,3,3,1,0,0,0,0,2023-04-24,LTL,Electronics
SHP24549,L453,Noida,Rajkot,C006,Safexpress,1243,20325.8,90039.97,4.43,3,3,1,0,0,0,0,2023-05-28,LTL,Auto Parts
SHP24550,L333,Dehradun,Bangalore,C008,XpressBees,2516,19074.4,79793.45,4.183,3,3,1,0,0,1,0,2023-06-18,LTL,General Cargo
SHP24551,L421,Madurai,Amritsar,C007,Ekart Logistics,3166,1132.9,4366.65,3.854,3,6,0,3,0,0,0,2023-12-09,FTL,Electronics
SHP24552,L638,Surat,Hyderabad,C008,XpressBees,952,17974.9,39832.21,2.216,2,2,1,0,0,0,0,2024-03-02,FTL,General Cargo
SHP24553,L488,Kochi,Dehradun,C006,Safexpress,2943,9526.0,32507.08,3.412,3,3,1,0,0,0,0,2023-05-07,FTL,Pharma
SHP24554,L351,Nashik,Madurai,C005,TCI Freight,1578,13912.2,72717.41,5.227,3,6,0,3,1,0,0,2023-03-02,FTL,FMCG
SHP24555,L610,Mangalore,Lucknow,C008,XpressBees,2168,9555.0,20619.45,2.158,3,3,1,0,0,0,0,2023-05-06,LTL,Electronics
SHP24556,L205,Chandigarh,Kolkata,C005,TCI Freight,1900,24240.3,51903.96,2.141,3,3,1,0,0,1,0,2023-06-12,FTL,Textiles
SHP24557,L418,Nagpur,Bhopal,C003,Delhivery Ltd,391,4823.4,19131.32,3.966,1,1,1,0,0,0,1,2023-11-09,LTL,Electronics
SHP24558,L328,Noida,Patna,C004,VRL Logistics,1076,18694.7,54311.49,2.905,3,3,1,0,0,1,0,2023-06-02,LTL,General Cargo
SHP24559,L236,Surat,Dehradun,C008,XpressBees,1479,17396.5,84261.12,4.844,3,3,1,0,0,0,1,2023-11-26,LTL,Pharma
SHP24560,L445,Mangalore,Bhubaneswar,C006,Safexpress,1849,12963.9,63851.64,4.925,3,3,1,0,0,1,0,2023-09-07,FTL,Auto Parts
SHP24561,L647,Patna,Amritsar,C001,BlueDart Logistics,1557,21067.9,65924.64,3.129,3,3,1,0,0,0,0,2023-05-27,LTL,Textiles
SHP24562,L484,Ahmedabad,Chandigarh,C007,Ekart Logistics,1238,17483.4,65291.38,3.734,3,6,0,3,0,0,0,2024-02-15,FTL,Pharma
SHP24563,L266,Delhi,Dehradun,C008,XpressBees,266,7592.2,21147.29,2.785,1,2,0,1,0,1,0,2023-06-11,FTL,Electronics
SHP24564,L554,Ahmedabad,Rajkot,C001,BlueDart Logistics,261,1645.2,3986.67,2.423,1,1,1,0,0,0,0,2024-02-11,LTL,Auto Parts
SHP24565,L219,Guwahati,Bhubaneswar,C006,Safexpress,1158,4117.7,19425.0,4.717,3,4,0,1,0,0,0,2024-04-03,LTL,Pharma
SHP24566,L176,Jabalpur,Bhubaneswar,C002,GATI Express,896,11257.4,30906.83,2.745,2,2,1,0,1,0,1,2023-10-30,LTL,FMCG
SHP24567,L164,Bangalore,Patna,C003,Delhivery Ltd,2100,14452.0,59632.03,4.126,3,6,0,3,0,0,0,2023-04-14,FTL,Textiles
SHP24568,L249,Guwahati,Nagpur,C008,XpressBees,1823,10242.2,53927.53,5.265,3,3,1,0,0,0,0,2023-02-05,LTL,General Cargo
SHP24569,L635,Noida,Surat,C005,TCI Freight,1215,6541.1,14727.41,2.252,3,3,1,0,0,0,0,2023-03-10,FTL,Pharma
SHP24570,L476,Mumbai,Raipur,C005,TCI Freight,1222,24892.5,73544.44,2.954,3,3,1,0,0,0,0,2023-02-25,LTL,Pharma
SHP24571,L605,Thiruvananthapuram,Rajkot,C008,XpressBees,2173,24726.3,93794.4,3.793,3,3,1,0,0,1,0,2023-07-29,LTL,FMCG
SHP24572,L616,Nashik,Jaipur,C007,Ekart Logistics,1032,17495.8,41574.36,2.376,3,3,1,0,0,0,0,2023-02-03,FTL,Electronics
SHP24573,L198,Bangalore,Nagpur,C002,GATI Express,1203,6320.2,13293.22,2.103,3,3,1,0,0,1,0,2023-08-20,FTL,Textiles
SHP24574,L245,Agra,Noida,C003,Delhivery Ltd,203,19927.6,86725.96,4.352,1,1,1,0,0,0,0,2024-01-29,FTL,Textiles
SHP24575,L593,Kolkata,Nashik,C007,Ekart Logistics,2001,24268.5,72871.14,3.003,3,5,0,2,0,1,0,2023-07-03,FTL,General Cargo
SHP24576,L109,Mangalore,Chennai,C002,GATI Express,761,17444.3,60035.56,3.442,2,2,1,0,0,1,0,2023-08-18,FTL,Pharma
SHP24577,L335,Chennai,Raipur,C007,Ekart Logistics,1199,22880.4,83107.71,3.632,3,3,1,0,0,0,0,2023-03-11,FTL,Auto Parts
SHP24578,L426,Visakhapatnam,Bhopal,C001,BlueDart Logistics,1137,23862.5,85566.01,3.586,3,3,1,0,0,0,0,2024-03-30,LTL,Pharma
SHP24579,L127,Indore,Jabalpur,C007,Ekart Logistics,537,7767.0,24566.01,3.163,2,2,1,0,0,0,1,2023-11-19,LTL,General Cargo
SHP24580,L001,Dehradun,Jaipur,C008,XpressBees,565,772.8,3533.83,4.573,2,2,1,0,0,0,0,2023-01-09,FTL,Pharma
SHP24581,L016,Surat,Chennai,C006,Safexpress,1563,1384.9,4701.28,3.395,3,3,1,0,0,0,1,2023-10-24,LTL,FMCG
SHP24582,L245,Agra,Noida,C004,VRL Logistics,203,8920.0,38870.74,4.358,1,1,1,0,0,0,0,2024-03-20,FTL,Pharma
SHP24583,L294,Bangalore,Pune,C007,Ekart Logistics,959,15119.2,76501.58,5.06,2,2,1,0,0,0,0,2023-02-05,LTL,Pharma
SHP24584,L628,Vadodara,Bangalore,C006,Safexpress,1488,16805.0,37310.13,2.22,3,7,0,4,0,0,0,2024-01-07,LTL,Auto Parts
SHP24585,L438,Amritsar,Kochi,C008,XpressBees,3128,21998.6,63281.7,2.877,3,3,1,0,0,1,0,2023-06-26,FTL,FMCG
